method,profile,segment,date,tournament,round,series,confidence,player1,player2,side,value_pct,odds,won,stake,flat_pnl,tier_pnl
current,volume_200_hard,Hard|Masters 1000|high,2023-03-08,BNP Paribas Open,1st Round,Masters 1000,high,Jason Murray Kubler,Lorenzo Sonego,P1,61.117,2.7400,1,2.00,1.7400,3.4800
current,volume_200_hard,Hard|Masters 1000|high,2023-03-08,BNP Paribas Open,1st Round,Masters 1000,high,Marcos Giron,Aleksandar Kovacevic,P2,21.102,2.2100,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-09,BNP Paribas Open,1st Round,Masters 1000,high,Thanasi Kokkinakis,Brandon Holt,P2,29.285,4.3900,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-10,BNP Paribas Open,1st Round,Masters 1000,high,Richard Gasquet,Borna Gojo,P1,43.286,2.4200,1,2.00,1.4200,2.8400
current,volume_200_hard,Hard|Masters 1000|high,2023-03-10,BNP Paribas Open,2nd Round,Masters 1000,high,Casper Ruud,Diego Sebastian Schwartzman,P2,19.347,3.9600,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-11,BNP Paribas Open,2nd Round,Masters 1000,high,Karen Khachanov,Oscar Otte,P2,22.828,3.8500,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-12,BNP Paribas Open,2nd Round,Masters 1000,high,Sebastian Baez,Rinky Hijikata,P1,17.213,1.9500,1,1.50,0.9500,1.4250
current,volume_200_hard,Hard|Masters 1000|medium,2023-03-12,BNP Paribas Open,3rd Round,Masters 1000,medium,Cristian Garin,Casper Ruud,P1,31.605,4.0400,1,2.00,3.0400,6.0800
current,volume_200_hard,Hard|Masters 1000|high,2023-03-12,BNP Paribas Open,3rd Round,Masters 1000,high,Andrey Rublev,Ugo Humbert,P2,30.341,4.4800,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-14,BNP Paribas Open,4th Round,Masters 1000,high,Daniil Medvedev,Alexander Zverev,P2,38.804,4.4200,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-14,BNP Paribas Open,4th Round,Masters 1000,high,Cameron Norrie,Andrey Rublev,P1,26.835,2.2200,1,2.00,1.2200,2.4400
current,volume_200_hard,Hard|Masters 1000|high,2023-03-14,BNP Paribas Open,4th Round,Masters 1000,high,Alejandro Davidovich Fokina,Cristian Garin,P2,15.558,2.7700,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-16,BNP Paribas Open,Quarterfinals,Masters 1000,high,Jannik Sinner,Taylor Harry Fritz,P2,42.428,2.3000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-22,Miami Open,1st Round,Masters 1000,high,Jan-Lennard Struff,Fabio Fognini,P2,25.150,3.5700,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-22,Miami Open,1st Round,Masters 1000,high,Laslo Djere,Aleksandar Vukic,P1,26.696,2.2100,1,2.00,1.2100,2.4200
current,volume_200_hard,Hard|Masters 1000|high,2023-03-22,Miami Open,1st Round,Masters 1000,high,Jeff Wolf,Alexander Bublik,P2,18.695,2.1400,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-23,Miami Open,1st Round,Masters 1000,high,Thiago Moura Monteiro,Jason Murray Kubler,P1,22.862,3.1900,1,2.00,2.1900,4.3800
current,volume_200_hard,Hard|Masters 1000|high,2023-03-24,Miami Open,2nd Round,Masters 1000,high,Andrey Rublev,Jeff Wolf,P2,15.248,4.2900,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-24,Miami Open,2nd Round,Masters 1000,high,Emil Ruusuvuori,Roberto Bautista Agut,P2,16.150,2.0300,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-25,Miami Open,2nd Round,Masters 1000,high,Quentin Halys,Alex De Minaur,P1,19.679,3.7000,1,1.50,2.7000,4.0500
current,volume_200_hard,Hard|Masters 1000|high,2023-03-25,Miami Open,2nd Round,Masters 1000,high,Lorenzo Sonego,Daniel Evans,P2,59.459,2.8300,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-25,Miami Open,2nd Round,Masters 1000,high,Jiri Lehecka,Lorenzo Musetti,P2,73.301,2.9000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-26,Miami Open,2nd Round,Masters 1000,high,Adrian Mannarino,Ben Shelton,P1,35.615,2.3100,1,2.00,1.3100,2.6200
current,volume_200_hard,Hard|Masters 1000|high,2023-03-27,Miami Open,3rd Round,Masters 1000,high,Botic Van De Zandschulp,Casper Ruud,P1,17.611,3.5400,1,1.50,2.5400,3.8100
current,volume_200_hard,Hard|Masters 1000|high,2023-03-27,Miami Open,3rd Round,Masters 1000,high,Stefanos Tsitsipas,Cristian Garin,P2,19.946,3.9100,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-28,Miami Open,4th Round,Masters 1000,high,Christopher Eubanks,Adrian Mannarino,P1,15.337,2.6600,1,1.50,1.6600,2.4900
current,volume_200_hard,Hard|Masters 1000|high,2023-03-28,Miami Open,4th Round,Masters 1000,high,Jannik Sinner,Andrey Rublev,P2,16.176,2.6000,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-03-29,Miami Open,4th Round,Masters 1000,high,Francisco Cerundolo,Lorenzo Sonego,P1,39.455,2.3700,1,2.00,1.3700,2.7400
current,volume_200_hard,Hard|Masters 1000|high,2023-03-30,Miami Open,Quarterfinals,Masters 1000,high,Karen Khachanov,Francisco Cerundolo,P2,20.478,3.1800,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|ATP500|high+medium,2023-08-02,Citi Open,2nd Round,ATP500,high,Andy Murray,Brandon Nakashima,P1,14.650,2.1100,1,1.00,1.1100,1.1100
current,volume_200_hard,Hard|ATP500|high+medium,2023-08-04,Citi Open,Quarterfinals,ATP500,high,Tallon Griekspoor,Jeff Wolf,P1,14.179,2.2200,1,1.00,1.2200,1.2200
current,volume_200_hard,Hard|Masters 1000|high,2023-08-07,Canadian Open,1st Round,Masters 1000,high,Alejandro Davidovich Fokina,Jeff Wolf,P1,21.803,2.2300,1,2.00,1.2300,2.4600
current,volume_200_hard,Hard|Masters 1000|high,2023-08-07,Canadian Open,1st Round,Masters 1000,high,Francisco Cerundolo,Alexis Galarneau,P2,24.140,3.7400,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-08,Canadian Open,1st Round,Masters 1000,high,Alexander Zverev,Tallon Griekspoor,P2,20.367,3.3800,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-08,Canadian Open,1st Round,Masters 1000,high,Ugo Humbert,Nicolas Jarry,P1,25.621,2.0500,1,2.00,1.0500,2.1000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-09,Canadian Open,2nd Round,Masters 1000,high,Hubert Hurkacz,Miomir Kecmanovic,P2,29.783,3.4000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-09,Canadian Open,2nd Round,Masters 1000,high,Taylor Harry Fritz,Ugo Humbert,P2,20.944,3.5500,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-09,Canadian Open,2nd Round,Masters 1000,high,Alejandro Davidovich Fokina,Alexander Zverev,P1,22.098,3.7500,1,2.00,2.7500,5.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-11,Canadian Open,3rd Round,Masters 1000,high,Gael Monfils,Aleksandar Vukic,P2,62.607,2.4700,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-13,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Yoshihito Nishioka,Gregoire Barrere,P2,22.330,2.1700,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-13,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Adrian Mannarino,Richard Gasquet,P2,27.944,2.3200,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-13,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Ben Shelton,Christopher Eubanks,P2,31.533,2.0900,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-14,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Felix Auger Aliassime,Matteo Berrettini,P1,63.452,2.7900,1,2.00,1.7900,3.5800
current,volume_200_hard,Hard|Masters 1000|high,2023-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Borna Coric,Sebastian Korda,P1,32.730,2.2900,1,2.00,1.2900,2.5800
current,volume_200_hard,Hard|Masters 1000|high,2023-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Hubert Hurkacz,Thanasi Kokkinakis,P2,24.135,3.1300,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Max Purcell,Lloyd Harris,P1,23.642,2.0300,1,2.00,1.0300,2.0600
current,volume_200_hard,Hard|Masters 1000|medium,2023-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,medium,Alejandro Davidovich Fokina,Tomas Martin Etcheverry,P2,33.622,3.9000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-16,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Hubert Hurkacz,Borna Coric,P2,28.018,2.3000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-16,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Max Purcell,Casper Ruud,P1,20.133,3.6000,1,2.00,2.6000,5.2000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-18,Western & Southern Financial Group Masters,Quarterfinals,Masters 1000,high,Hubert Hurkacz,Alexei Popyrin,P2,28.565,3.6300,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-19,Western & Southern Financial Group Masters,Quarterfinals,Masters 1000,high,Alexander Zverev,Adrian Mannarino,P2,36.799,4.2400,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-08-19,Western & Southern Financial Group Masters,Quarterfinals,Masters 1000,high,Novak Djokovic,Taylor Harry Fritz,P2,31.138,4.3700,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,high,Marton Fucsovics,Sebastian Korda,P1,11.973,3.1000,1,1.00,2.1000,2.1000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,high,Mackenzie Mcdonald,Felix Auger Aliassime,P1,11.926,2.1900,1,1.00,1.1900,1.1900
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,medium,Aslan Karatsev,Jiri Lehecka,P1,14.352,2.6700,1,1.00,1.6700,1.6700
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,medium,Dominic Thiem,Alexander Bublik,P2,11.014,1.6500,0,1.00,-1.0000,-1.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,high,Sebastian Ofner,Nuno Borges,P2,8.893,2.1000,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,medium,Hugo Gaston,Sho Shimabukuro,P2,24.219,2.1400,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,medium,Fabian Marozsan,Richard Gasquet,P1,15.483,2.9000,1,1.50,1.9000,2.8500
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-28,US Open,1st Round,Grand Slam,medium,Juan Manuel Cerundolo,Ilya Ivashka,P1,25.796,3.2200,1,2.00,2.2200,4.4400
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-29,US Open,1st Round,Grand Slam,medium,Andy Murray,Corentin Moutet,P2,29.041,3.7800,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-29,US Open,1st Round,Grand Slam,medium,Stan Wawrinka,Yoshihito Nishioka,P2,5.972,2.9700,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-29,US Open,1st Round,Grand Slam,high,Christopher O'Connell,Max Purcell,P2,11.850,1.5400,0,1.00,-1.0000,-1.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-29,US Open,1st Round,Grand Slam,high,Sebastian Baez,Borna Coric,P1,12.684,2.7900,1,1.00,1.7900,1.7900
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-29,US Open,1st Round,Grand Slam,high,Daniel Evans,Daniel Elahi Galan,P2,7.070,3.3000,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-30,US Open,2nd Round,Grand Slam,medium,Aslan Karatsev,Roberto Carballes Baena,P2,6.515,3.3800,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-30,US Open,2nd Round,Grand Slam,high,Rinky Hijikata,Marton Fucsovics,P1,32.493,3.4900,1,2.00,2.4900,4.9800
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-30,US Open,2nd Round,Grand Slam,medium,Adrian Mannarino,Fabian Marozsan,P2,17.059,3.4800,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-30,US Open,2nd Round,Grand Slam,medium,Jakub Mensik,Titouan Droguet,P2,39.019,2.1700,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-31,US Open,2nd Round,Grand Slam,medium,Stan Wawrinka,Tomas Martin Etcheverry,P2,8.322,3.8000,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-31,US Open,2nd Round,Grand Slam,medium,Grigor Dimitrov,Andy Murray,P2,6.039,2.2400,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-31,US Open,2nd Round,Grand Slam,high,Nicolas Jarry,Alex Michelsen,P1,13.573,1.6000,1,1.00,0.6000,0.6000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-31,US Open,2nd Round,Grand Slam,high,Jack Draper,Hubert Hurkacz,P2,8.248,1.5000,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-31,US Open,2nd Round,Grand Slam,medium,Matteo Arnaldi,Arthur Fils,P1,55.695,2.5400,1,2.00,1.5400,3.0800
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-08-31,US Open,2nd Round,Grand Slam,high,Daniel Evans,Botic Van De Zandschulp,P2,5.650,2.6200,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-01,US Open,3rd Round,Grand Slam,medium,Ben Shelton,Aslan Karatsev,P2,30.994,2.4000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-02,US Open,3rd Round,Grand Slam,medium,Borna Gojo,Jiri Vesely,P1,6.746,1.3400,1,0.50,0.3400,0.1700
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-02,US Open,3rd Round,Grand Slam,high,Matteo Arnaldi,Cameron Norrie,P1,13.077,3.9400,1,1.00,2.9400,2.9400
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-03,US Open,3rd Round,Grand Slam,medium,Alexander Zverev,Grigor Dimitrov,P1,5.163,1.4900,1,0.50,0.4900,0.2450
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-04,US Open,4th Round,Grand Slam,high,Daniil Medvedev,Alex De Minaur,P1,5.178,1.3800,1,0.50,0.3800,0.1900
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-05,US Open,4th Round,Grand Slam,high,Alexander Zverev,Jannik Sinner,P1,18.284,2.6900,1,1.50,1.6900,2.5350
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-06,US Open,Quarterfinals,Grand Slam,high,Daniil Medvedev,Andrey Rublev,P1,10.482,1.3900,1,1.00,0.3900,0.3900
current,volume_200_hard,Hard|Grand Slam|high+medium,2023-09-10,US Open,The Final,Grand Slam,high,Novak Djokovic,Daniil Medvedev,P2,7.559,2.9500,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|ATP500|high+medium,2023-09-28,China Open,1st Round,ATP500,high,Matteo Arnaldi,Jeff Wolf,P1,18.085,2.3300,1,1.50,1.3300,1.9950
current,volume_200_hard,Hard|Masters 1000|high,2023-10-04,Shanghai Masters,1st Round,Masters 1000,high,Mackenzie Mcdonald,Corentin Moutet,P2,17.379,3.2900,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|medium,2023-10-05,Shanghai Masters,1st Round,Masters 1000,medium,Arthur Fils,Pavel Kotov,P2,38.095,2.5000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|medium,2023-10-06,Shanghai Masters,2nd Round,Masters 1000,medium,Christopher Eubanks,Yannick Hanfmann,P1,31.023,2.2800,1,2.00,1.2800,2.5600
current,volume_200_hard,Hard|Masters 1000|high,2023-10-06,Shanghai Masters,2nd Round,Masters 1000,high,Sebastian Baez,Dane Sweeny,P2,15.158,3.7700,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-10-07,Shanghai Masters,2nd Round,Masters 1000,high,Nicolas Jarry,Terence Atmane,P2,15.975,3.2800,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-10-07,Shanghai Masters,2nd Round,Masters 1000,high,Matteo Arnaldi,Jan-Lennard Struff,P2,38.444,2.3500,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-10-08,Shanghai Masters,3rd Round,Masters 1000,high,Casper Ruud,Christopher Eubanks,P2,18.065,3.7400,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|medium,2023-10-08,Shanghai Masters,3rd Round,Masters 1000,medium,Fabian Marozsan,Dusan Lajovic,P2,38.955,2.1800,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-10-09,Shanghai Masters,3rd Round,Masters 1000,high,Grigor Dimitrov,Karen Khachanov,P2,35.361,2.4300,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|ATP500|high+medium,2023-10-19,Japan Open Tennis Championships,2nd Round,ATP500,high,Alexei Popyrin,Cristian Garin,P2,30.089,2.4100,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|ATP500|high+medium,2023-10-23,Swiss Indoors,1st Round,ATP500,high,Sebastian Baez,Christopher O'Connell,P1,30.874,2.4400,1,2.00,1.4400,2.8800
current,volume_200_hard,Hard|ATP500|high+medium,2023-10-24,Swiss Indoors,1st Round,ATP500,medium,Dominic Stricker,Benjamin Hassan,P2,139.803,3.4900,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|ATP500|high+medium,2023-10-25,Swiss Indoors,1st Round,ATP500,high,Ugo Humbert,Marcos Giron,P2,19.842,2.5700,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|ATP500|high+medium,2023-10-26,Swiss Indoors,2nd Round,ATP500,high,Ugo Humbert,Nicolas Jarry,P2,18.808,2.4400,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-10-31,BNP Paribas Masters,1st Round,Masters 1000,high,Mackenzie Mcdonald,Jeff Wolf,P1,28.111,2.2400,1,2.00,1.2400,2.4800
current,volume_200_hard,Hard|Masters 1000|high,2023-10-31,BNP Paribas Masters,1st Round,Masters 1000,high,Alexander Zverev,Marton Fucsovics,P2,33.877,4.1300,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-10-31,BNP Paribas Masters,1st Round,Masters 1000,high,Hubert Hurkacz,Sebastian Korda,P1,23.371,2.0200,1,2.00,1.0200,2.0400
current,volume_200_hard,Hard|Masters 1000|high,2023-10-31,BNP Paribas Masters,1st Round,Masters 1000,high,Ugo Humbert,Marcos Giron,P2,20.870,2.7400,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-11-01,BNP Paribas Masters,2nd Round,Masters 1000,high,Stefanos Tsitsipas,Felix Auger Aliassime,P1,16.208,1.8800,1,1.50,0.8800,1.3200
current,volume_200_hard,Hard|Masters 1000|high,2023-11-01,BNP Paribas Masters,2nd Round,Masters 1000,high,Alex De Minaur,Dusan Lajovic,P2,19.397,4.3300,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-11-02,BNP Paribas Masters,3rd Round,Masters 1000,high,Hubert Hurkacz,Francisco Cerundolo,P2,16.569,3.8600,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-11-02,BNP Paribas Masters,3rd Round,Masters 1000,high,Holger Rune,Daniel Altmaier,P2,15.334,3.8900,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Masters 1000|high,2023-11-03,BNP Paribas Masters,Quarterfinals,Masters 1000,high,Grigor Dimitrov,Hubert Hurkacz,P2,36.198,2.3500,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Masters 1000|high,2023-11-03,BNP Paribas Masters,Quarterfinals,Masters 1000,high,Andrey Rublev,Alex De Minaur,P2,20.193,3.0600,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-14,Australian Open,1st Round,Grand Slam,high,Daniel Elahi Galan,Jason Murray Kubler,P1,6.712,2.4900,1,0.50,1.4900,0.7450
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-14,Australian Open,1st Round,Grand Slam,high,Pavel Kotov,Arthur Rinderknech,P1,9.907,1.6900,1,0.50,0.6900,0.3450
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-14,Australian Open,1st Round,Grand Slam,medium,Fabian Marozsan,Marin Cilic,P2,19.380,2.1900,0,1.50,-1.0000,-1.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-14,Australian Open,1st Round,Grand Slam,high,Tomas Machac,Shintaro Mochizuki,P2,9.856,3.9200,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-15,Australian Open,1st Round,Grand Slam,high,Jordan Thompson,Aleksandar Vukic,P2,7.149,3.5400,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-15,Australian Open,1st Round,Grand Slam,high,Nuno Borges,Maximilian Marterer,P1,43.115,2.2400,1,2.00,1.2400,2.4800
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-15,Australian Open,1st Round,Grand Slam,medium,Felix Auger Aliassime,Dominic Thiem,P1,5.980,1.4500,1,0.50,0.4500,0.2250
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-15,Australian Open,1st Round,Grand Slam,medium,Lorenzo Musetti,Benjamin Bonzi,P2,11.938,3.7300,0,1.00,-1.0000,-1.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-15,Australian Open,1st Round,Grand Slam,high,Flavio Cobolli,Nicolas Jarry,P1,10.152,4.4600,1,1.00,3.4600,3.4600
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-15,Australian Open,1st Round,Grand Slam,medium,Jakub Mensik,Denis Shapovalov,P2,38.837,2.2200,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-16,Australian Open,1st Round,Grand Slam,high,Thanasi Kokkinakis,Sebastian Ofner,P2,9.921,1.8700,0,0.50,-1.0000,-0.5000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-16,Australian Open,1st Round,Grand Slam,high,Lorenzo Sonego,Daniel Evans,P2,23.518,2.0700,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-16,Australian Open,1st Round,Grand Slam,high,Tallon Griekspoor,Roman Safiullin,P1,8.042,2.7300,1,0.50,1.7300,0.8650
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-16,Australian Open,1st Round,Grand Slam,medium,Giulio Zeppieri,Dusan Lajovic,P2,13.111,1.9300,0,1.00,-1.0000,-1.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-16,Australian Open,1st Round,Grand Slam,medium,Arthur Cazaux,Laslo Djere,P1,11.510,2.0000,1,1.00,1.0000,1.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-17,Australian Open,2nd Round,Grand Slam,high,Stefanos Tsitsipas,Jordan Thompson,P2,36.207,4.4000,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-17,Australian Open,2nd Round,Grand Slam,high,Tomas Martin Etcheverry,Gael Monfils,P1,21.763,2.6400,1,2.00,1.6400,3.2800
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-17,Australian Open,2nd Round,Grand Slam,medium,Fabian Marozsan,Francisco Cerundolo,P2,62.018,2.6600,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-17,Australian Open,2nd Round,Grand Slam,high,Sebastian Baez,Daniel Elahi Galan,P2,22.112,2.9700,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-17,Australian Open,2nd Round,Grand Slam,high,Ben Shelton,Christopher O'Connell,P2,36.088,4.1600,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-18,Australian Open,2nd Round,Grand Slam,high,Tallon Griekspoor,Arthur Fils,P1,8.139,2.4000,1,0.50,1.4000,0.7000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-18,Australian Open,2nd Round,Grand Slam,high,Miomir Kecmanovic,Jan-Lennard Struff,P2,67.098,2.6400,0,2.00,-1.0000,-2.0000
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-18,Australian Open,2nd Round,Grand Slam,high,Alex Michelsen,Jiri Lehecka,P1,38.585,4.1100,1,2.00,3.1100,6.2200
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-20,Australian Open,3rd Round,Grand Slam,high,Hubert Hurkacz,Ugo Humbert,P1,7.671,1.6800,1,0.50,0.6800,0.3400
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-20,Australian Open,3rd Round,Grand Slam,high,Cameron Norrie,Casper Ruud,P1,6.587,3.0500,1,0.50,2.0500,1.0250
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-20,Australian Open,3rd Round,Grand Slam,high,Arthur Cazaux,Tallon Griekspoor,P1,25.149,2.2200,1,2.00,1.2200,2.4400
current,volume_200_hard,Hard|Grand Slam|high+medium,2024-01-21,Australian Open,4th Round,Grand Slam,high,Andrey Rublev,Alex De Minaur,P1,9.605,1.8500,1,0.50,0.8500,0.4250
